start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.000185,1.0001850128173828,16273952,130167533.33792537,False,False,0,tcp1c,,,130.16753333792536,TCP,downlink,130.16753333792536,0.0,60336,jan,west
1.000185,2.000152,0.9999669790267944,57313504,458523172.88140583,False,False,1,tcp1c,,,458.52317288140586,TCP,downlink,294.3453531096656,0.999967,60336,jan,west
2.000152,3.007569,1.0074169635772705,95370208,757344467.6678602,False,False,2,tcp1c,,,757.3444676678602,TCP,downlink,448.6783912957305,2.007384,60336,jan,west
3.007569,4.001927,0.9943580031394958,121887808,980635204.7464795,False,False,3,tcp1c,,,980.6352047464795,TCP,downlink,732.1676150985819,3.001742,60336,jan,west
4.001927,5.000456,0.9985290169715881,85781216,687260676.7916554,False,False,4,tcp1c,,,687.2606767916554,TCP,downlink,808.4134497353317,4.000271000000001,60336,jan,west
5.000456,6.000101,0.9996449947357178,93759616,750343303.8228761,False,False,5,tcp1c,,,750.3433038228761,TCP,downlink,806.0797284536706,4.999916000000001,60336,jan,west
6.000101,7.002047,1.001945972442627,97808128,780945325.916568,False,False,6,tcp1c,,,780.9453259165681,TCP,downlink,739.5164355103667,6.001862,60336,jan,west
7.002047,8.00034,0.9982929825782776,104605248,838272930.4965159,False,False,7,tcp1c,,,838.2729304965159,TCP,downlink,789.853853411987,7.000155,60336,jan,west
8.00034,9.001159,1.0008189678192139,108133984,864363985.7116147,False,False,8,tcp1c,,,864.3639857116148,TCP,downlink,827.8607473748998,8.000974000000001,60336,jan,west
9.001159,10.001535,1.0003759860992432,113711264,909348209.713776,False,False,9,tcp1c,,,909.348209713776,TCP,downlink,870.6617086406358,9.00135,60336,jan,west
10.001535,11.003592,1.0020569562911987,116052192,926511741.843745,False,False,10,tcp1c,,,926.511741843745,TCP,downlink,900.0746457563787,10.003407000000001,60336,jan,west
11.003592,12.000038,0.9964460134506226,116730240,937172618.8819513,False,False,11,tcp1c,,,937.1726188819513,TCP,downlink,924.3441901464909,10.999853,60336,jan,west
12.000038,13.000218,1.0001800060272217,120461536,963518848.7998743,False,False,12,tcp1c,,,963.5188487998743,TCP,downlink,942.401069841857,12.000033,60336,jan,west
13.000218,14.00016,0.9999420046806335,121564096,972569172.4597628,False,False,13,tcp1c,,,972.5691724597629,TCP,downlink,957.7535467138629,12.999975000000001,60336,jan,west
14.00016,15.000222,1.0000619888305664,121954880,975578565.0256284,False,False,14,tcp1c,,,975.5785650256284,TCP,downlink,970.5555287617553,14.000037,60336,jan,west
15.000222,16.000646,1.0004240274429321,121769472,973742882.2955469,False,False,15,tcp1c,,,973.7428822955469,TCP,downlink,973.9635399269796,15.000461000000001,60336,jan,west
16.000646,17.000201,0.9995549917221069,122838272,983143683.0773277,False,False,16,tcp1c,,,983.1436830773278,TCP,downlink,977.4883767995012,16.000016000000002,60336,jan,west
17.000201,18.000401,1.0002000331878662,123511136,987891476.9186062,False,False,17,tcp1c,,,987.8914769186061,TCP,downlink,981.5926807638272,17.000216,60336,jan,west
18.000401,19.000264,0.9998630285263062,123623968,989127226.2138453,False,False,18,tcp1c,,,989.1272262138452,TCP,downlink,986.7207954032598,18.000079,60336,jan,west
19.000264,20.000069,0.9998049736022949,122921888,983566925.514385,False,False,19,tcp1c,,,983.5669255143849,TCP,downlink,986.8618762156121,18.999884,60336,jan,west
20.000069,21.000393,1.000324010848999,122545504,980046486.3059136,False,False,20,tcp1c,,,980.0464863059136,TCP,downlink,984.2468793447147,20.000208,60336,jan,west
21.000393,22.003792,1.0033990144729614,124351520,991442233.4992309,False,False,21,tcp1c,,,991.4422334992308,TCP,downlink,985.0185484398431,21.003607000000002,60336,jan,west
22.003792,23.005104,1.001312017440796,123682112,988160412.3047521,False,False,22,tcp1c,,,988.1604123047521,TCP,downlink,986.5497107032988,22.004919,60336,jan,west
23.005104,24.001831,0.9967269897460938,119639072,960255502.1047587,False,False,23,tcp1c,,,960.2555021047588,TCP,downlink,979.9527159695805,23.001646,60336,jan,west
24.001831,25.002905,1.001073956489563,123458496,986608393.5131292,False,False,24,tcp1c,,,986.6083935131293,TCP,downlink,978.3414359742133,24.00272,60336,jan,west
25.002905,26.000294,0.997389018535614,123029536,986812838.0289116,False,False,25,tcp1c,,,986.8128380289116,TCP,downlink,977.892244548933,25.000109000000002,60336,jan,west
26.000294,27.000138,0.9998440146446228,122494624,980109874.7871274,False,False,26,tcp1c,,,980.1098747871274,TCP,downlink,984.5103687763893,25.999953,60336,jan,west
27.000138,28.000168,1.0000300407409668,115124064,920964845.5336359,False,False,27,tcp1c,,,920.9648455336359,TCP,downlink,962.6291861165582,26.999983,60336,jan,west
28.000168,29.001827,1.0016590356826782,123685888,987848228.539782,False,False,28,tcp1c,,,987.8482285397821,TCP,downlink,962.9743162868484,28.001642,60336,jan,west
29.001827,30.000301,0.9984740018844604,114179104,914828859.1150508,False,False,29,tcp1c,,,914.8288591150508,TCP,downlink,941.2139777294896,29.000116000000002,60336,jan,west
