start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.002114,1.0021140575408936,97471552,778127409.8813643,False,False,0,tcp8,,,778.1274098813643,TCP,downlink,778.1274098813643,0.0,60330,jan,west
1.002114,2.000037,0.9979230165481567,222509696,1783782454.6399755,False,False,1,tcp8,,,1783.7824546399756,TCP,downlink,1280.95493226067,0.9979230000000001,60330,jan,west
2.000037,3.002122,1.0020849704742432,227576576,1816824582.3888402,False,False,2,tcp8,,,1816.82458238884,TCP,downlink,1459.57814897006,2.0000080000000002,60330,jan,west
3.002122,4.002225,1.0001029968261719,228361280,1826702095.481804,False,False,3,tcp8,,,1826.7020954818038,TCP,downlink,1809.1030441702062,3.000111,60330,jan,west
4.002225,5.00006,0.9978349804878235,226888384,1819045340.656054,False,False,4,tcp8,,,1819.0453406560541,TCP,downlink,1820.8573395088995,3.997946,60330,jan,west
5.00006,6.001965,1.0019049644470215,236539456,1888717707.91596,False,False,5,tcp8,,,1888.71770791596,TCP,downlink,1844.8217146846061,4.9998510000000005,60330,jan,west
6.001965,7.000517,0.9985520243644714,238575840,1911374343.479733,False,False,6,tcp8,,,1911.374343479733,TCP,downlink,1873.0457973505825,5.998403000000001,60330,jan,west
7.000517,8.000427,0.9999099969863892,241025408,1928376823.7255125,False,False,7,tcp8,,,1928.3768237255124,TCP,downlink,1909.4896250404017,6.9983130000000005,60330,jan,west
8.000427,9.000276,0.9998490214347839,233590880,1869009220.330461,False,False,8,tcp8,,,1869.009220330461,TCP,downlink,1902.9201291785687,7.998162000000001,60330,jan,west
9.000276,10.000464,1.0001879930496216,233848704,1870438002.6557527,False,False,9,tcp8,,,1870.4380026557526,TCP,downlink,1889.2746822372421,8.99835,60330,jan,west
10.000464,11.000143,0.9996790289878845,235484736,1884482752.3363316,False,False,10,tcp8,,,1884.4827523363317,TCP,downlink,1874.6433251075152,9.998029,60330,jan,west
11.000143,12.002478,1.0023349523544312,208774400,1666304458.4814696,False,False,11,tcp8,,,1666.3044584814697,TCP,downlink,1807.0750711578514,11.000364000000001,60330,jan,west
12.002478,13.000049,0.9975709915161133,168701408,1352897463.4164674,False,False,12,tcp8,,,1352.8974634164674,TCP,downlink,1634.5615580780895,11.997935,60330,jan,west
13.000049,14.000727,1.0006779432296753,238508928,1906778736.2652602,False,False,13,tcp8,,,1906.7787362652602,TCP,downlink,1641.9935527210657,12.998613,60330,jan,west
14.000727,15.000351,0.9996240139007568,236464352,1892426341.998433,False,False,14,tcp8,,,1892.4263419984331,TCP,downlink,1717.367513893387,13.998237000000001,60330,jan,west
15.000351,16.000283,0.9999319911003113,237813344,1902636148.1909463,False,False,15,tcp8,,,1902.6361481909464,TCP,downlink,1900.6137421515468,14.998169,60330,jan,west
16.000283,17.000953,1.0006699562072754,236463200,1890439088.5981176,False,False,16,tcp8,,,1890.4390885981177,TCP,downlink,1895.167192929166,15.998839,60330,jan,west
17.000953,18.00035,0.9993969798088074,234589376,1877847387.8908765,False,False,17,tcp8,,,1877.8473878908765,TCP,downlink,1890.3075415599803,16.998236000000002,60330,jan,west
18.00035,19.000323,0.9999729990959167,235910592,1887335695.7700944,False,False,18,tcp8,,,1887.3356957700944,TCP,downlink,1885.2073907530296,17.998209000000003,60330,jan,west
19.000323,20.001458,1.001134991645813,237156032,1895097336.3552344,False,False,19,tcp8,,,1895.0973363552343,TCP,downlink,1886.760140005402,18.999344,60330,jan,west
20.001458,21.001909,1.0004509687423706,238814944,1909658355.7729394,False,False,20,tcp8,,,1909.6583557729393,TCP,downlink,1897.3637959660898,19.999795000000002,60330,jan,west
21.001909,22.000372,0.998462975025177,235336896,1885593372.1052866,False,False,21,tcp8,,,1885.5933721052866,TCP,downlink,1896.7830214111539,20.998258,60330,jan,west
22.000372,23.000172,0.9998000264167786,227843328,1823111198.078891,False,False,22,tcp8,,,1823.111198078891,TCP,downlink,1872.7876419857064,21.998058,60330,jan,west
23.000172,24.000833,1.000661015510559,230512096,1842878596.663528,False,False,23,tcp8,,,1842.878596663528,TCP,downlink,1850.5277222825691,22.998719,60330,jan,west
24.000833,25.000637,0.9998040199279785,229690272,1837882364.318126,False,False,24,tcp8,,,1837.882364318126,TCP,downlink,1834.6240530201824,23.998523000000002,60330,jan,west
25.000637,26.002043,1.001405954360962,214515552,1713715010.9069695,False,False,25,tcp8,,,1713.7150109069696,TCP,downlink,1798.1586572962087,24.999929,60330,jan,west
26.002043,27.00186,0.9998170137405396,225943648,1807880001.1989727,False,False,26,tcp8,,,1807.8800011989726,TCP,downlink,1786.4924588080237,25.999746000000002,60330,jan,west
27.00186,28.002371,1.0005110502243042,239179840,1912461356.1949434,False,False,27,tcp8,,,1912.4613561949434,TCP,downlink,1811.3521227669628,27.000257,60330,jan,west
28.002371,29.000863,0.9984920024871826,230953888,1850421535.0725532,False,False,28,tcp8,,,1850.421535072553,TCP,downlink,1856.9209641554905,27.998749,60330,jan,west
29.000863,30.000199,0.9993360042572021,231527520,1853450843.469549,False,False,29,tcp8,,,1853.450843469549,TCP,downlink,1872.1112449123493,28.998085000000003,60330,jan,west
