start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.00108,1.00108003616333,206325696,1648824777.613183,0.21585694913000444,52352,202298,25.878654262523604,False,False,0,udp,,,1648.824777613183,UDP,downlink,1648.824777613183,0.0,64660,dec,south-central
1.00108,2.000081,0.9990010261535645,205198752,1643231561.3534296,0.024713730456325248,39153,188280,20.795092415551306,False,False,1,udp,,,1643.2315613534295,UDP,downlink,1646.028169483306,0.999001,64660,dec,south-central
2.000081,3.000015,0.9999340176582336,198482496,1587964745.6325593,0.003435045445165405,55372,199618,27.738981454578244,False,False,2,udp,,,1587.9647456325592,UDP,downlink,1626.6736948663904,1.9989350000000001,64660,dec,south-central
3.000015,4.000016,1.0000009536743164,208964864,1671717317.7261298,0.011630219420645384,41390,193254,21.41740921274592,False,False,3,udp,,,1671.7173177261297,UDP,downlink,1634.3045415707063,2.998936,64660,dec,south-central
4.000016,5.000015,0.9999989867210388,210351872,1682816681.1627386,0.11570271412956554,43367,196239,22.099073069063742,False,False,4,udp,,,1682.8166811627386,UDP,downlink,1647.4995815071427,3.9989350000000004,64660,dec,south-central
5.000015,6.000016,1.0000009536743164,208978624,1671827397.6211495,0.004123695929791885,41822,193696,21.59156616553775,False,False,5,udp,,,1671.8273976211494,UDP,downlink,1675.4537988366728,4.9989360000000005,64660,dec,south-central
6.000016,7.000016,1.0,205645952,1645167616.0,0.0024124349118939347,38538,187990,20.500026597159422,False,False,6,udp,,,1645.167616,UDP,downlink,1666.603898261296,5.9989360000000005,64660,dec,south-central
7.000016,8.000039,1.0000230073928833,199393408,1595110564.6645465,0.004274689184056948,43060,187968,22.908154579502895,False,False,7,udp,,,1595.1105646645465,UDP,downlink,1637.3685260952318,6.998959,64660,dec,south-central
8.000039,9.000017,0.9999780058860779,207581984,1660692397.4577792,0.003322427981772144,38106,188965,20.165639139523194,False,False,8,udp,,,1660.6923974577792,UDP,downlink,1633.6568593741085,7.998937000000001,64660,dec,south-central
9.000017,10.000016,0.9999989867210388,205427168,1643419009.2419064,0.003180740545090007,46148,195441,23.612241034378663,False,False,9,udp,,,1643.4190092419065,UDP,downlink,1633.0739904547443,8.998936,64660,dec,south-central
10.000016,11.000016,1.0,213592352,1708738816.0,0.0033704925959418606,36466,191693,19.023125518407035,False,False,10,udp,,,1708.738816,UDP,downlink,1670.9500742332286,9.998936,64660,dec,south-central
11.000016,12.000014,0.9999979734420776,208009920,1664082732.3600447,0.0019394130709069527,44111,195281,22.58847506925917,False,False,11,udp,,,1664.0827323600447,UDP,downlink,1672.080185867317,10.998934,64660,dec,south-central
12.000014,13.000016,1.0000020265579224,211796672,1694369942.2611701,0.002295548816103772,40886,194808,20.987844441706706,False,False,12,udp,,,1694.36994226117,UDP,downlink,1689.0638302070713,11.998936,64660,dec,south-central
13.000016,14.000706,1.00068998336792,206543104,1651205527.6489048,0.13205399251182848,43389,193493,22.42406702051237,False,False,13,udp,,,1651.2055276489048,UDP,downlink,1669.8860674233729,12.999626000000001,64660,dec,south-central
14.000706,15.000039,0.9993330240249634,205758784,1647168894.0791786,0.0043978831215165555,43112,192646,22.37887108997851,False,False,14,udp,,,1647.1688940791785,UDP,downlink,1664.2481213297506,13.998959000000001,64660,dec,south-central
15.000039,16.000015,0.9999759793281555,209220800,1673806605.9592128,0.004225987006675797,44911,196961,22.801976025710673,False,False,15,udp,,,1673.8066059592127,UDP,downlink,1657.393675895765,14.998935000000001,64660,dec,south-central
16.000015,17.000024,1.0000089406967163,207016448,1656116777.1621685,0.0033751302580447983,44641,195089,22.88237676137558,False,False,16,udp,,,1656.1167771621685,UDP,downlink,1659.0307590668529,15.998944000000002,64660,dec,south-central
17.000024,18.000015,0.9999909996986389,209387296,1675113444.5258148,0.008497827607124019,44411,196582,22.59159027784843,False,False,17,udp,,,1675.1134445258149,UDP,downlink,1668.3456092157319,16.998935,64660,dec,south-central
18.000015,19.000015,1.0,206499072,1651992576.0,0.0025306709059435646,45204,195276,23.148774042893137,False,False,18,udp,,,1651.992576,UDP,downlink,1661.0742658959941,17.998935,64660,dec,south-central
19.000015,20.000014,0.9999989867210388,206479808,1651840137.774859,0.0035082225914973243,44881,194939,23.023099533700286,False,False,19,udp,,,1651.840137774859,UDP,downlink,1659.6487194335575,18.998934000000002,64660,dec,south-central
20.000014,21.000014,1.0,210944928,1687559424.0,0.0033320878038631,37540,190843,19.67061930487364,False,False,20,udp,,,1687.559424,UDP,downlink,1663.797379258286,19.998934000000002,64660,dec,south-central
21.000014,22.000016,1.0000020265579224,198668256,1589342827.1047025,0.0043020851518358084,52389,196770,26.624485439853636,False,False,21,udp,,,1589.3428271047026,UDP,downlink,1642.91412962652,20.998936,64660,dec,south-central
22.000016,23.000015,0.9999989867210388,207398976,1659193489.225855,0.002620804019789566,42068,192794,21.820181125968652,False,False,22,udp,,,1659.193489225855,UDP,downlink,1645.3652467768522,21.998935000000003,64660,dec,south-central
23.000015,24.002479,1.0024640560150146,199583296,1592741763.078322,0.19646533748169537,49839,194885,25.573543371732047,False,False,23,udp,,,1592.741763078322,UDP,downlink,1613.7593598029596,23.001399000000003,64660,dec,south-central
24.002479,25.000028,0.9975489974021912,205618432,1648989132.6478784,0.005551903362619161,46107,195539,23.579439395721568,False,False,24,udp,,,1648.9891326478785,UDP,downlink,1633.6414616506847,23.998948000000002,64660,dec,south-central
25.000028,26.000057,1.0000289678573608,206964160,1655665318.9232042,0.22193978500325595,42947,193357,22.211246554301113,False,False,25,udp,,,1655.6653189232043,UDP,downlink,1632.4654048831346,24.998977,64660,dec,south-central
26.000057,27.000016,0.9999589920043945,202445376,1619629425.756374,0.004765122811635712,48172,195298,24.665895196059356,False,False,26,udp,,,1619.6294257563738,UDP,downlink,1641.427959109152,25.998936,64660,dec,south-central
27.000016,28.000082,1.0000660419464111,203550304,1628294896.2357213,0.0017054618199317181,45514,193443,23.52837786841602,False,False,27,udp,,,1628.2948962357214,UDP,downlink,1634.5298803050998,26.999002,64660,dec,south-central
28.000082,29.000015,0.9999330043792725,210222528,1681892903.4590645,0.0025241469930006575,38014,190792,19.924315484925994,False,False,28,udp,,,1681.8929034590644,UDP,downlink,1643.2724084837198,27.998935000000003,64660,dec,south-central
29.000015,30.00004,1.0000250339508057,209363904,1674869303.4042528,0.0027725066309484754,43581,195735,22.26530768641275,False,False,29,udp,,,1674.8693034042528,UDP,downlink,1661.6857010330125,28.99896,64660,dec,south-central
