start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.001488,1.0014879703521729,75779072,605331860.1388876,False,False,0,tcp8,,,605.3318601388877,TCP,downlink,605.3318601388877,0.0,60318,jan,west-central
1.001488,2.000356,0.9988679885864258,204328384,1636479585.5689452,False,False,1,tcp8,,,1636.4795855689451,TCP,downlink,1120.9057228539164,0.9988680000000001,60318,jan,west-central
2.000356,3.000279,0.9999229907989502,238096640,1904919816.3531213,False,False,2,tcp8,,,1904.9198163531212,TCP,downlink,1382.243754020318,1.9987910000000002,60318,jan,west-central
3.000279,4.0001,0.9998210072517395,233266304,1866464515.6131804,False,False,3,tcp8,,,1866.4645156131803,TCP,downlink,1802.6213058450821,2.998612,60318,jan,west-central
4.0001,5.001008,1.0009080171585083,227760640,1820432136.3842633,False,False,4,tcp8,,,1820.4321363842632,TCP,downlink,1863.9388227835216,3.9995200000000004,60318,jan,west-central
5.001008,6.000331,0.9993230104446411,228656736,1830493112.7184668,False,False,5,tcp8,,,1830.4931127184668,TCP,downlink,1839.1299215719703,4.998843,60318,jan,west-central
6.000331,7.000336,1.0000050067901611,234956832,1879645245.010681,False,False,6,tcp8,,,1879.6452450106808,TCP,downlink,1843.5234980378038,5.998848000000001,60318,jan,west-central
7.000336,8.001152,1.000815987586975,235351456,1881276549.6877875,False,False,7,tcp8,,,1881.2765496877876,TCP,downlink,1863.8049691389788,6.999664,60318,jan,west-central
8.001152,9.000079,0.9989269971847534,233527552,1870227175.0239513,False,False,8,tcp8,,,1870.2271750239513,TCP,downlink,1877.0496565741403,7.998591,60318,jan,west-central
9.000079,10.000532,1.000452995300293,234981504,1879000853.4441433,False,False,9,tcp8,,,1879.0008534441433,TCP,downlink,1876.8348593852943,8.999044000000001,60318,jan,west-central
10.000532,11.000471,0.9999390244483948,231349568,1850909404.2218938,False,False,10,tcp8,,,1850.9094042218937,TCP,downlink,1866.71247756333,9.998983,60318,jan,west-central
11.000471,12.000058,0.9995869994163513,232389824,1859886726.3034837,False,False,11,tcp8,,,1859.8867263034838,TCP,downlink,1863.2656613231738,10.99857,60318,jan,west-central
12.000058,13.001202,1.0011440515518188,207687808,1659603791.7066934,False,False,12,tcp8,,,1659.6037917066933,TCP,downlink,1790.1333074106906,11.999714,60318,jan,west-central
13.001202,14.001991,1.0007890462875366,218089184,1743337897.7038949,False,False,13,tcp8,,,1743.337897703895,TCP,downlink,1754.2761385713575,13.000503,60318,jan,west-central
14.001991,15.000498,0.998507022857666,240824224,1929474453.2554276,False,False,14,tcp8,,,1929.4744532554275,TCP,downlink,1777.4720475553388,13.99901,60318,jan,west-central
15.000498,16.000253,0.9997550249099731,235746528,1886434353.4255602,False,False,15,tcp8,,,1886.4343534255602,TCP,downlink,1853.0822347949613,14.998765,60318,jan,west-central
16.000253,17.002786,1.002532958984375,237088096,1891912630.9038994,False,False,16,tcp8,,,1891.9126309038995,TCP,downlink,1902.6071458616295,16.001298000000002,60318,jan,west-central
17.002786,18.000327,0.9975410103797913,236451040,1896271231.2748053,False,False,17,tcp8,,,1896.2712312748054,TCP,downlink,1891.539405201422,16.998839,60318,jan,west-central
18.000327,19.000733,1.00040602684021,231694656,1852804959.4567864,False,False,18,tcp8,,,1852.8049594567865,TCP,downlink,1880.3296072118308,17.999245000000002,60318,jan,west-central
19.000733,20.004171,1.0034379959106445,226359520,1804671706.0545287,False,False,19,tcp8,,,1804.6717060545286,TCP,downlink,1851.2492989287073,19.002683,60318,jan,west-central
20.004171,21.000742,0.9965710043907166,236924096,1901914424.2098484,False,False,20,tcp8,,,1901.9144242098484,TCP,downlink,1853.130363240388,19.999254,60318,jan,west-central
21.000742,22.00058,0.9998379945755005,234487072,1876200530.6634164,False,False,21,tcp8,,,1876.2005306634164,TCP,downlink,1860.9288869759314,20.999092,60318,jan,west-central
22.00058,23.002829,1.002249002456665,231307936,1846311129.7334614,False,False,22,tcp8,,,1846.3111297334615,TCP,downlink,1874.808694868909,22.001341,60318,jan,west-central
23.002829,24.00056,0.9977309703826904,231085568,1852888803.5728881,False,False,23,tcp8,,,1852.888803572888,TCP,downlink,1858.4668213232555,22.999072,60318,jan,west-central
24.00056,25.000117,0.9995570182800293,240025152,1921052207.0108151,False,False,24,tcp8,,,1921.0522070108152,TCP,downlink,1873.417380105722,23.998629,60318,jan,west-central
25.000117,26.002865,1.0027480125427246,231890336,1850038758.2876987,False,False,25,tcp8,,,1850.0387582876988,TCP,downlink,1874.659922957134,25.001377,60318,jan,west-central
26.002865,27.001694,0.9988290071487427,206550176,1654338626.705431,False,False,26,tcp8,,,1654.338626705431,TCP,downlink,1808.476530667982,26.000206000000002,60318,jan,west-central
27.001694,28.000732,0.9990379810333252,207303136,1660022060.7074993,False,False,27,tcp8,,,1660.0220607074993,TCP,downlink,1721.4664819002098,26.999244,60318,jan,west-central
28.000732,29.000129,0.9993969798088074,240636288,1926251872.7726045,False,False,28,tcp8,,,1926.2518727726044,TCP,downlink,1746.8708533951783,27.998641000000003,60318,jan,west-central
29.000129,30.000492,1.0003629922866821,233609760,1868199937.8325868,False,False,29,tcp8,,,1868.1999378325868,TCP,downlink,1818.1579571042303,28.999004000000003,60318,jan,west-central
