start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.001327,1.0013270378112793,3530816,28209093.466348246,False,False,0,summary,,,2021-01-23 18:25:08.001327,28.209093466348246,TCP,downlink,28.209093466348246
1.001327,2.000481,0.9991539716720581,4798112,38417398.207169086,False,False,1,summary,,,2021-01-23 18:25:09.000481,38.417398207169086,TCP,downlink,33.31324583675867
2.000481,3.040296,1.0398149490356445,5228800,40228696.49911723,False,False,2,summary,,,2021-01-23 18:25:10.040296,40.228696499117234,TCP,downlink,35.61839605754486
3.040296,4.004356,0.9640600085258484,5103936,42353678.85702027,False,False,3,summary,,,2021-01-23 18:25:11.004356,42.35367885702026,TCP,downlink,40.33325785443553
4.004356,5.003482,0.9991260170936584,5419712,43395623.03274066,False,False,4,summary,,,2021-01-23 18:25:12.003482,43.39562303274066,TCP,downlink,41.99266612962605
5.003482,6.001196,0.9977139830589294,5663968,45415564.75040772,False,False,5,summary,,,2021-01-23 18:25:13.001196,45.41556475040772,TCP,downlink,43.721622213389544
6.001196,7.005304,1.00410795211792,6537024,52082240.64921903,False,False,6,summary,,,2021-01-23 18:25:14.005304,52.08224064921903,TCP,downlink,46.964476144122465
7.005304,8.001651,0.9963470101356506,7029984,56446068.917638496,False,False,7,summary,,,2021-01-23 18:25:15.001651,56.4460689176385,TCP,downlink,51.314624772421745
8.001651,9.002561,1.0009100437164307,8873824,70926046.19732685,False,False,8,summary,,,2021-01-23 18:25:16.002561,70.92604619732685,TCP,downlink,59.81811858806145
9.002561,10.001368,0.9988070130348206,9787840,78396245.6992382,False,False,9,summary,,,2021-01-23 18:25:17.001368,78.3962456992382,TCP,downlink,68.5894536047345
10.001368,11.005794,1.0044260025024414,12309344,98040823.07174306,False,False,10,summary,,,2021-01-23 18:25:18.005794,98.04082307174306,TCP,downlink,82.4543716561027
11.005794,12.001968,0.9961739778518677,13837408,111124428.52473418,False,False,11,summary,,,2021-01-23 18:25:19.001968,111.12442852473418,TCP,downlink,95.85383243190513
12.001968,13.001304,0.9993360042572021,17587680,140794927.23228976,False,False,12,summary,,,2021-01-23 18:25:20.001304,140.79492723228975,TCP,downlink,116.65339294292232
13.001304,14.001515,1.0002110004425049,19659264,157240934.09332642,False,False,13,summary,,,2021-01-23 18:25:21.001515,157.24093409332642,TCP,downlink,136.3867632834501
14.001515,15.028804,1.0272890329360962,25011200,194774395.11655608,False,False,14,summary,,,2021-01-23 18:25:22.028804,194.77439511655606,TCP,downlink,164.27008548072408
15.028804,16.003733,0.9749289751052856,27557504,226129325.96058273,False,False,15,summary,,,2021-01-23 18:25:23.003733,226.12932596058275,TCP,downlink,192.71488505682171
16.003733,17.010097,1.0063639879226685,34386336,273351084.9964344,False,False,16,summary,,,2021-01-23 18:25:24.010097,273.3510849964344,TCP,downlink,231.4182686911911
17.010097,18.001605,0.9915080070495605,33161856,267567025.29255444,False,False,17,summary,,,2021-01-23 18:25:25.001605,267.56702529255443,TCP,downlink,255.6824787498572
18.001605,19.032807,1.031201958656311,35651584,276582748.5157623,False,False,18,summary,,,2021-01-23 18:25:26.032807,276.5827485157623,TCP,downlink,272.5002862682504
19.032807,20.000302,0.9674950242042542,33144864,274067468.4276418,False,False,19,summary,,,2021-01-23 18:25:27.000302,274.0674684276418,TCP,downlink,272.7390807453196
20.000302,21.036349,1.0360469818115234,35667936,275415587.3328044,False,False,20,summary,,,2021-01-23 18:25:28.036349,275.41558733280436,TCP,downlink,275.35526809206954
21.036349,22.001109,0.9647600054740906,33157248,274947118.967323,False,False,21,summary,,,2021-01-23 18:25:29.001109,274.947118967323,TCP,downlink,274.8100582425897
22.001109,23.013962,1.0128530263900757,35655552,281624686.47266996,False,False,22,summary,,,2021-01-23 18:25:30.013962,281.62468647266996,TCP,downlink,277.3291309242657
23.013962,24.00135,0.987388014793396,41550272,336647975.28411645,False,False,23,summary,,,2021-01-23 18:25:31.001350,336.64797528411646,TCP,downlink,297.73992690803647
24.00135,25.000521,0.9991710186004639,43826816,350905422.06789064,False,False,24,summary,,,2021-01-23 18:25:32.000521,350.90542206789064,TCP,downlink,323.05936127489235
25.000521,26.001842,1.0013209581375122,42298176,337939004.72173005,False,False,25,summary,,,2021-01-23 18:25:33.001842,337.93900472173004,TCP,downlink,341.8308006912457
26.001842,27.00222,1.0003780126571655,43898368,351054241.05353016,False,False,26,summary,,,2021-01-23 18:25:34.002220,351.0542410535302,TCP,downlink,346.63288928105027
27.00222,28.000119,0.9978989958763123,43135200,345808144.3372574,False,False,27,summary,,,2021-01-23 18:25:35.000119,345.8081443372574,TCP,downlink,344.9337967041725
28.000119,29.000367,1.0002479553222656,43765280,350035446.8479724,False,False,28,summary,,,2021-01-23 18:25:36.000367,350.03544684797237,TCP,downlink,348.9659440795867
29.000367,30.007432,1.0070650577545166,43917664,348876479.5229777,False,False,29,summary,,,2021-01-23 18:25:37.007432,348.8764795229777,TCP,downlink,348.24002356940247
